bus_stop_name,municipality,operator_1,operator_2,operator_3,route_type_1,route_type_2,route_type_3,note,longitude,latitude,prefecture
葛飾商業高校,京成タウンバス（株）,有70,,,1,,,,139.8662244299033,35.7571531778791,東京都
堀切八郵便局,日立自動車交通（株）,レインボーかつしか　西亀有線,,,1,,,,139.82955498575944,35.75714198587301,東京都
夢ハウス,東村山市,東村山駅西口〜富士見町四丁目〜久米川駅南口路線,,,3,,,,139.46160654529768,35.757119538764194,東京都
すまいる亀有,京成タウンバス（株）,有70,,,1,,,,139.84690373548602,35.75711086461003,東京都
障害者福祉センター,北区,王子・駒込ルート,,,3,,,,139.7304450208702,35.75709403459923,東京都
東細尾,西東京バス（株）,"五21,五20",,,"1,1",,,,139.22008850904555,35.75705890636209,東京都
大泉町六丁目,西武バス（株）,泉38,,,1,,,,139.59521984973975,35.757020942157105,東京都
都大橋,西武バス（株）,"武21,東久留米駅（西団地）滝山営業所",,,"1,1",,,,139.50678756455503,35.757007469918165,東京都
大橋,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.40864487547344,35.75696040557719,東京都
大橋,東京都,梅70,,,2,,,,139.40864487547344,35.75696040557719,東京都
菅生学園学びの城,西東京バス（株）,"菅02＜学びの城経由＞,小14＜学びの城経由＞,小15,秋川駅-菅生高校〔急行学びの城経由〕,小作駅西口-菅生高校〔急行学びの城経由〕,学びの城-小作駅〔急行〕",,,"1,1,1,1,1,1",,,,139.2854854438233,35.756938501749254,東京都
小台一丁目,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.76219704860125,35.756946428631174,東京都
学びピア前,（株）新日本観光自動車,"千01系統（はるかぜ5号）,宮03系統（はるかぜ8号）,椿04系統（はるかぜ11号）",,,"1,1,1",,,,139.802066522252,35.756934027163055,東京都
北荒屋敷,西東京市,はなバス第1ルート,,,3,,,,139.56523412519059,35.75691817358758,東京都
高砂七丁目公園,京成タウンバス（株）,有70,,,1,,,,139.86287604922765,35.7569179541653,東京都
比丘尼橋,国際興業（株）・西武バス（株）,石02・増16/16-2,,,1,,,,139.60140183921578,35.756854736217605,東京都
比丘尼橋,西武バス（株）,石04,,,1,,,,139.60140183921578,35.756854736217605,東京都
煉瓦通り中央,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81523525942478,35.756823720931024,東京都
三ツ橋,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.40083590951153,35.7567963777658,東京都
三ツ橋,東京都,梅70,,,2,,,,139.40083590951153,35.7567963777658,東京都
中川大橋,東京都,草39,,,2,,,,139.85395397560737,35.75676349090182,東京都
中川大橋,京成タウンバス（株）,小54,,,1,,,,139.85395397560737,35.75676349090182,東京都
廻田町三丁目,西武バス（株）,"立35,東大和35,立35-1",,,"1,1,1",,,,139.44614155428928,35.75673851960458,東京都
青嵐台,西東京市,はなバス第1ルート,,,3,,,,139.5588132811189,35.75673302719621,東京都
中央図書館,北区,王子・駒込ルート,,,3,,,,139.7294562284518,35.756714330886446,東京都
加賀二丁目,国際興業（株）,王22/22-2,,,1,,,,139.71650341060658,35.75670151472899,東京都
千住元町,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.79221478175307,35.7567020558847,東京都
亀有学び交流館,京成タウンバス（株）,綾01,,,1,,,,139.84293522364734,35.756675876279026,東京都
修徳学園入口,京成バス（株）,新小53,,,1,,,,139.84906217875303,35.756675944880534,東京都
修徳学園入口,京成タウンバス（株）,"新小52乙,小54",,,"1,1",,,,139.84906217875303,35.756675944880534,東京都
修徳学園入口,日立自動車交通（株）,レインボーかつしか　ウェルピア線・新宿循環,,,1,,,,139.84906217875303,35.756675944880534,東京都
東大和公園入口,東大和市,循環ルート,,,3,,,,139.42961935101582,35.75659811874492,東京都
中央町一丁目,西武バス（株）,"武12,武21,東久留米駅（西団地）滝山営業所,東久留米循環ルート",,,"1,1,1,1",,,,139.52571310485425,35.75659654686817,東京都
東中学校入口,国際興業（株）,"赤01/01-2/85,練95",,,"1,1",,,,139.64996520979022,35.75659663577181,東京都
新向台,銀河鉄道（株）,東村山青葉恩多町線,,,1,,,,139.48332961234763,35.75658662065565,東京都
上菅生,西東京バス（株）,"菅02＜学びの城経由＞,小06,小07,小13,小14＜学びの城経由＞,菅01,小12",,,"1,1,1,1,1,1,1",,,,139.28381088294816,35.756544616956525,東京都
高松五丁目,西武バス（株）,"練42,練40,吉60,石11",,,"1,1,1,1",,,,139.62060407885474,35.75653062613069,東京都
双葉町公園,羽村市,羽村東コース,,,3,,,,139.33272037039904,35.75650486697303,東京都
野崎医院,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.82354162534165,35.75650857763631,東京都
南常盤台,東京都,王78,,,2,,,,139.69015835284264,35.75649522667242,東京都
南常盤台,関東バス（株）・国際興業（株）,赤31,,,1,,,,139.69015835284264,35.75649522667242,東京都
小台二丁目,東京都,東43,,,2,,,,139.76058082271734,35.756460319612444,東京都
小台二丁目,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.76058082271734,35.756460319612444,東京都
IHI,立川バス（株）,"IHI01,昭22・26,昭22-2",,,"1,1,1",,,,139.35505492788715,35.75641324454319,東京都
千住大川町,（株）新日本観光自動車,千01系統（はるかぜ5号）,,,1,,,,139.79886794141467,35.756418457418455,東京都
加賀一丁目,国際興業（株）,王22/22-2,,,1,,,,139.71675479073454,35.756413221299084,東京都
氷川台福祉園,練馬区,氷川台ルート,,,3,,,,139.66832775353262,35.75640292672231,東京都
松原児童遊園,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81662124087242,35.75640711814816,東京都
練馬工業高校裏,国際興業（株）,"光04,練95",,,"1,1",,,,139.65633966794024,35.7563562523517,東京都
練馬高校,西武バス（株）,練47,,,1,,,,139.63683023915385,35.756346621744456,東京都
比丘尼橋,西武バス（株）,"石01,石04",,,"1,1",,,,139.60170460989434,35.75627342700049,東京都
比丘尼橋,国際興業（株）・西武バス（株）,石02・増16/16-2,,,1,,,,139.60170460989434,35.75627342700049,東京都
中央図書館入口（東久留米）,西武バス（株）,久留52,,,1,,,,139.51947616119654,35.75626923062449,東京都
羽村駅西,西東京バス（株）,福30,,,1,,,,139.3144257359325,35.756263235856366,東京都
江南センター,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.75776245604905,35.75626662797858,東京都
工業団地,銀河鉄道（株）,東村山青葉恩多町線,,,1,,,,139.4925174538337,35.75621774179134,東京都
東会館,羽村市,羽村西コース,,,3,,,,139.30972222160733,35.75620754737527,東京都
多聞寺入口,西武バス（株）,東久留米循環ルート,,,1,,,,139.5279382050902,35.75620191599242,東京都
貯水池下,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.4123720428822,35.75615585702721,東京都
貯水池下,東京都,梅70,,,2,,,,139.4123720428822,35.75615585702721,東京都
芋窪,立川バス（株）,玉13,,,1,,,,139.4123720428822,35.75615585702721,東京都
第七中学校前,東村山市,東村山駅西口〜富士見町四丁目〜久米川駅南口路線,,,3,,,,139.45919791265078,35.75614762295155,東京都
横田,東京都,梅70,,,2,,,,139.38504878191836,35.75613739279348,東京都
横田,立川バス（株）,"立10-1・12-2,立10-2・12-1,立11-1,立12",,,"1,1,1,1",,,,139.38504878191836,35.75613739279348,東京都
横田,武蔵村山市,"上北台ルート：通勤時,上北台ルート：日中時",,,"3,3",,,,139.38504878191836,35.75613739279348,東京都
寺坂下,羽村市,羽村西コース,,,3,,,,139.31160846408946,35.75608761701718,東京都
清水一丁目,東大和市,循環ルート,,,3,,,,139.44106812081796,35.756022077794896,東京都
二ツ池公園,東大和市,循環ルート,,,3,,,,139.42816226985428,35.756015099715505,東京都
アクアステージ入口,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.75891015274354,35.75601642323113,東京都
都営東堀切三丁目住宅,京成タウンバス（株）,綾01,,,1,,,,139.84010662300338,35.75601093353561,東京都
小菅,京成タウンバス（株）,"新小51,綾01",,,"1,1",,,,139.8279565652377,35.755973763319005,東京都
経塚向,立川バス（株）,"昭22・26,昭22-2",,,"1,1",,,,139.35992037191699,35.7559484294513,東京都
丸山西橋,練馬区,大泉ルート,,,3,,,,139.57080256104013,35.755946225902925,東京都
柴又一丁目,京成タウンバス（株）,小54,,,1,,,,139.87136662122015,35.75595359131395,東京都
小台土手上,東京都,王45,,,2,,,,139.76865434650634,35.75595094854585,東京都
小台土手上,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.76865434650634,35.75595094854585,東京都
ときわ台駅入口,国際興業（株）,光02,,,1,,,,139.68672336771988,35.755911558727796,東京都
柳泉園グランド入口,西武バス（株）,"清03,清03-1,清瀬駅南口（下里団地）滝山営業所,清瀬駅南口（東京病院）滝山営業所",,,"1,1,1,1",,,,139.49767091315528,35.755833756836864,東京都
向台,西武バス（株）,"久11,久11-2,久11-1,【久11-1】深夜",,,"1,1,1,1",,,,139.4835046270878,35.75580921458274,東京都
神明台会館入口,羽村市,"羽村西コース,羽村中央コース,羽村東コース",,,"3,3,3",,,,139.32017612820417,35.75577318488055,東京都
武蔵大和,西武バス（株）,"立35,東大和35,立35-1",,,"1,1,1",,,,139.4441170396667,35.75574802261986,東京都
大泉第四小学校,練馬区,大泉ルート,,,3,,,,139.5745522201331,35.755743320257594,東京都
千住桜木,東京都,"草41,端44,王45",,,"2,2,2",,,,139.78994220741973,35.75574929864433,東京都
千住桜木,東武バスセントラル（株）,"北01,北02,北03,北04,北05",,,"1,1,1,1,1",,,,139.78994220741973,35.75574929864433,東京都
亀有一丁目,日立自動車交通（株）,レインボーかつしか　ウェルピア線・新宿循環,,,1,,,,139.84859114787074,35.75572717009893,東京都
上千葉公園,京成タウンバス（株）,綾01,,,1,,,,139.83882064379225,35.75571484868312,東京都
光が丘三丁目,西武バス（株）,"練高01,練高02",,,"1,1",,,,139.63210344339493,35.75569768454512,東京都
光が丘三丁目,練馬区,氷川台ルート,,,3,,,,139.63210344339493,35.75569768454512,東京都
光が丘三丁目,国際興業（株）,"光01,光02",,,"1,1",,,,139.63210344339493,35.75569768454512,東京都
三原台二丁目,西武バス（株）,"石01,石04",,,"1,1",,,,139.60410581421414,35.75566940176047,東京都
三原台二丁目,国際興業（株）・西武バス（株）,石02・増16/16-2,,,1,,,,139.60410581421414,35.75566940176047,東京都
王子二丁目,東京都,"深夜11,王40出入,王41,王45,王49,王55,王57,王78",,,"2,2,2,2,2,2,2,2",,,,139.73725672069708,35.755669361774125,東京都
王子二丁目,東武バスセントラル（株）,王30,,,1,,,,139.73725672069708,35.755669361774125,東京都
王子二丁目,国際興業（株）,王54/54-2,,,1,,,,139.73725672069708,35.755669361774125,東京都
小台橋,東京都,東43,,,2,,,,139.76275096493939,35.75566493811144,東京都
光ストア,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81681487333495,35.75565638232905,東京都
北町5丁目,西東京市,はなバス第1ルート,,,3,,,,139.56537025194805,35.75560334440666,東京都
三ツ木交差点,立川バス（株）,"昭24,立10-1・12-2,立11-1,立13-1,イオン01",,,"1,1,1,1,1",,,,139.37564824014794,35.75552469655326,東京都
足立小台駅前,東京都,"王45,里48,里48-2",,,"2,2,2",,,,139.770341733936,35.75552634272673,東京都
小菅交番前,京成タウンバス（株）,綾02,,,1,,,,139.82335946530418,35.75549925357502,東京都
三ツ合,西東京バス（株）,"五15,檜52",,,"1,1",,,,139.17188087092578,35.755476173937524,東京都
中央図書館（東久留米）,西武バス（株）,"武12,武21,東久留米駅（西団地）滝山営業所,東久留米循環ルート",,,"1,1,1,1",,,,139.52335084291153,35.755473571510954,東京都
新渡し,東京都,王45,,,2,,,,139.78375151986558,35.75544046218455,東京都
新渡し,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.78375151986558,35.75544046218455,東京都
学園橋,西武バス（株）,"吉61,泉35-6,吉61-1,吉61-3,深夜,荻15,泉35-4,泉33,泉37,【泉33】深夜,泉35-1,泉38-1,泉38-2,泉30-1,泉30,泉32,泉31,泉31-1,泉30-2",,,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",,,,139.5872321928546,35.75542875636691,東京都
ホテルカデンツァ東京,西武バス（株）,"練42,練40,吉60,石11",,,"1,1,1,1",,,,139.62034581305193,35.755407689560435,東京都
ホテルカデンツァ東京,東京空港交通（株）,羽田空港線　光が丘・練馬,,,1,,,,139.62034581305193,35.755407689560435,東京都
武蔵村山高校南,立川バス（株）,"昭22・26,昭22-2",,,"1,1",,,,139.36345760308876,35.75539941182863,東京都
びくに公園入口,西武バス（株）,泉38,,,1,,,,139.5959365111675,35.755400600663485,東京都
武蔵村山市役所前,東京都,梅70,,,2,,,,139.38729444160816,35.755386996074414,東京都
武蔵村山市役所前,立川バス（株）,"立10-1・12-2,立10-2・12-1,立11-1,立12",,,"1,1,1,1",,,,139.38729444160816,35.755386996074414,東京都
武蔵村山市役所前,武蔵村山市,"玉川上水ルート：通勤時,玉川上水ルート：日中時,上北台ルート：通勤時,上北台ルート：日中時",,,"3,3,3,3",,,,139.38729444160816,35.755386996074414,東京都
武蔵村山市役所前,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.38729444160816,35.755386996074414,東京都
葛飾野高校,京成タウンバス（株）,有70,,,1,,,,139.8449084342298,35.755396062451055,東京都
高砂八丁目,京成タウンバス（株）,有70,,,1,,,,139.86721942082028,35.75534258336522,東京都
桜木町,（株）新日本観光自動車,"鹿02系統（はるかぜ6号）,宮03系統（はるかぜ8号）,椿04系統（はるかぜ11号）",,,"1,1,1",,,,139.79048719831474,35.75533243087295,東京都
石山前,西東京バス（株）,"五21,五20",,,"1,1",,,,139.22353431241908,35.75531068950397,東京都
柴又六丁目,京成バス（株）,小55,,,1,,,,139.87707128578734,35.75532443903398,東京都
柴又六丁目,京成タウンバス（株）・京成バス（株）,新金01,,,1,,,,139.87707128578734,35.75532443903398,東京都
普賢寺,京成タウンバス（株）,綾01,,,1,,,,139.83766965780092,35.75532183443045,東京都
中道公園入口,京成タウンバス（株）,綾01,,,1,,,,139.83624701075823,35.75532015405831,東京都
小菅三丁目,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.82175210642305,35.75529645631991,東京都
光が丘七丁目,西武バス（株）,練高03,,,1,,,,139.6266039118339,35.75526259314724,東京都
光が丘七丁目,国際興業（株）,"光01,光02",,,"1,1",,,,139.6266039118339,35.75526259314724,東京都
芋窪,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.4162578077973,35.75522716013211,東京都
芋窪,東京都,梅70,,,2,,,,139.4162578077973,35.75522716013211,東京都
貯水池入口,西武バス（株）,"立35,東大和35,立35-1",,,"1,1,1",,,,139.44101704290708,35.75519356009968,東京都
東村山市役所入口,東村山市,"東村山駅東口〜多摩北部医療センター〜新秋津駅路線①（東村山駅東口と多摩北部医療センター間の往復）,東村山駅東口〜多摩北部医療センター〜新秋津駅路線②（多摩北部医療センターを経由して、東村山駅と新秋津駅を往復）",,,"3,3",,,,139.46952590230822,35.75513807573268,東京都
本町通り,国際興業（株）,"赤50,王23/23-2",,,"1,1",,,,139.73193636223053,35.75514484276663,東京都
清水観音堂（郷土美術園）,東大和市,循環ルート,,,3,,,,139.44217583651712,35.75512943101885,東京都
神明台四丁目,立川バス（株）,福14,,,1,,,,139.3281180149441,35.755124886829236,東京都
浄水場北,東村山市,東村山駅西口〜富士見町四丁目〜久米川駅南口路線,,,3,,,,139.45665345718982,35.75511348824393,東京都
三原台中学校,西武バス（株）,"石01,石04,泉38,泉38-3,泉39,泉39-1,泉39-3,泉39-2",,,"1,1,1,1,1,1,1,1",,,,139.59927763086154,35.75511377858092,東京都
三原台中学校,国際興業（株）・西武バス（株）,石02・増16/16-2,,,1,,,,139.59927763086154,35.75511377858092,東京都
土手歯科医院,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81956487009413,35.75503619864357,東京都
足立小台駅,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.7707078470644,35.75503419869752,東京都
丸山東橋,練馬区,大泉ルート,,,3,,,,139.57602321154272,35.7550229052742,東京都
東村山市役所,東村山市,"東村山駅東口〜多摩北部医療センター〜新秋津駅路線①（東村山駅東口と多摩北部医療センター間の往復）,東村山駅東口〜多摩北部医療センター〜新秋津駅路線②（多摩北部医療センターを経由して、東村山駅と新秋津駅を往復）",,,"3,3",,,,139.4689459607816,35.75498973967993,東京都
千住柳町,（株）新日本観光自動車,千01系統（はるかぜ5号）,,,1,,,,139.79835308982868,35.75497530618726,東京都
板橋三中,国際興業（株）,"赤51,赤57,赤97",,,"1,1,1",,,,139.70700566367185,35.75496814855232,東京都
磯川木材店,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81906493102355,35.754971204124374,東京都
桜木土手上,東京都,王45,,,2,,,,139.7789659205063,35.754952122125495,東京都
桜木土手上,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.7789659205063,35.754952122125495,東京都
小台東,東京都,王45,,,2,,,,139.77487494915954,35.754942902302915,東京都
小台東,（株）新日本観光自動車,宮03系統（はるかぜ8号）,,,1,,,,139.77487494915954,35.754942902302915,東京都
仲宿,国際興業（株）,"池20/20-2,池21",,,"1,1",,,,139.7078805908741,35.75493178590043,東京都
住吉小学校前,京成タウンバス（株）,有70,,,1,,,,139.86562232218745,35.75490542503241,東京都
春名塚,立川バス（株）,"昭22・26,昭22-2",,,"1,1",,,,139.35828083163182,35.75488907506223,東京都
氷川神社,西武バス（株）,"武21,東久留米駅（西団地）滝山営業所",,,"1,1",,,,139.50246940400197,35.7548459384683,東京都
恩多辻,西武バス（株）,"久11,久11-2,久11-1,【久11-1】深夜",,,"1,1,1,1",,,,139.48177481923273,35.75483344776506,東京都
板橋給水所,国際興業（株）,王22/22-2,,,1,,,,139.7195399039449,35.75483041878317,東京都
白鳥集会所,日立自動車交通（株）,レインボーかつしか　ウェルピア線・新宿循環,,,1,,,,139.84748989167832,35.754829771499026,東京都
小菅薬局,日立自動車交通（株）,地域のりあいタクシーさくら,,,1,,,,139.81800894969666,35.75482316176975,東京都
老健青戸こはるびの里,京成バス（株）,SS08シャトル☆セブン,,,1,,,,139.8554589254273,35.75481485800152,東京都
老健青戸こはるびの里,京成タウンバス（株）,"新小58（新小岩駅〜亀有駅）,有02",,,"1,1",,,,139.8554589254273,35.75481485800152,東京都
西大泉三丁目,練馬区,保谷ルート,,,3,,,,139.58018644179512,35.75478113188374,東京都
郷土博物館,羽村市,羽村西コース,,,3,,,,139.30382555536727,35.75476393240456,東京都
武蔵大和駅入口,東大和市,循環ルート,,,3,,,,139.44374432901364,35.754758125246084,東京都
東堀切三丁目,京成タウンバス（株）,"有01,綾01",,,"1,1",,,,139.83424500438744,35.7547216055063,東京都
萩の尾薬師堂前,東京都,梅70,,,2,,,,139.39190765739596,35.75470777217888,東京都
薬師堂前,武蔵村山市,"玉川上水ルート：通勤時,上北台ルート：通勤時,上北台ルート：日中時",,,"3,3,3",,,,139.39200792629777,35.754699442855824,東京都
薬師堂前,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.39200792629777,35.754699442855824,東京都
神谷,西東京バス（株）,"五15,檜52",,,"1,1",,,,139.17897520455813,35.75469650781816,東京都
団地東入口,立川バス（株）,"福12,福13,福15",,,"1,1,1",,,,139.32725476639928,35.754681300773676,東京都
神明三丁目,武蔵村山市,"上北台ルート：通勤時,上北台ルート：日中時",,,"3,3",,,,139.40700010852126,35.75460620545516,東京都
JR王子駅,北区,王子・駒込ルート,,,3,,,,139.73679041452948,35.754601688703794,東京都
神明二丁目,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.39962360493573,35.75458132869082,東京都
神明二丁目,東京都,梅70,,,2,,,,139.39962360493573,35.75458132869082,東京都
神明二丁目,武蔵村山市,"上北台ルート：通勤時,上北台ルート：日中時",,,"3,3",,,,139.39962360493573,35.75458132869082,東京都
三軒寺,西武バス（株）,"吉60,吉60-2,石11,石01,石04",,,"1,1,1,1,1",,,,139.60763888515925,35.7545765757539,東京都
三軒寺,国際興業（株）・西武バス（株）,石02・増16/16-2,,,1,,,,139.60763888515925,35.7545765757539,東京都
ひばりヶ丘,立川バス（株）,"福12,福13,福14,福15",,,"1,1,1,1",,,,139.33125417595608,35.75452366136826,東京都
上前,西東京市,はなバス第1ルート,,,3,,,,139.55948466361014,35.75452943045283,東京都
神明神社,羽村市,羽村西コース,,,3,,,,139.32002784565455,35.75450499330873,東京都
春日町,国際興業（株）,"赤01/01-2/85,練95",,,"1,1",,,,139.64582982296184,35.754485111434484,東京都
前沢宿,西武バス（株）,"久留52,武13,清11,東久留米循環ルート",,,"1,1,1,1",,,,139.51552435330714,35.75445601750888,東京都
原山,東京都,梅70,,,2,,,,139.39560121729065,35.75444180352864,東京都
原山,武蔵村山市,"玉川上水ルート：通勤時,上北台ルート：通勤時,上北台ルート：日中時",,,"3,3,3",,,,139.39560121729065,35.75444180352864,東京都
原山,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.39560121729065,35.75444180352864,東京都
神明社,西武バス（株）,武12,,,1,,,,139.5211013489428,35.75442919929363,東京都
北宮ノ脇,西東京市,はなバス第1ルート,,,3,,,,139.56323156924725,35.754429545976095,東京都
蔵敷,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.41850789134494,35.754415081417044,東京都
蔵敷,東京都,梅70,,,2,,,,139.41850789134494,35.754415081417044,東京都
荒川鉄橋,（株）新日本観光自動車,"千01系統（はるかぜ5号）,宮03系統（はるかぜ8号）,椿04系統（はるかぜ11号）",,,"1,1,1",,,,139.8070910087873,35.754396451425464,東京都
堀船,東京都,草64,,,2,,,,139.74369760103957,35.75438938895374,東京都
菅生,西東京バス（株）,"菅02＜学びの城経由＞,小06,小07,小13,小14＜学びの城経由＞,小15,菅01,小12",,,"1,1,1,1,1,1,1,1",,,,139.28786808983068,35.75434357374866,東京都
白菊児童遊園,京成タウンバス（株）,有70,,,1,,,,139.84535843837818,35.75434675696844,東京都
向山公園,武蔵村山市,"上北台ルート：通勤時,上北台ルート：日中時",,,"3,3",,,,139.4039990208124,35.75433145119721,東京都
神明台一丁目,羽村市,"羽村中央コース,羽村東コース",,,"3,3",,,,139.3212441449589,35.75431977302907,東京都
柳泉園グランドパーク,銀河鉄道（株）,東村山青葉恩多町線,,,1,,,,139.49427264395217,35.754319674937165,東京都
城北中央公園,練馬区,氷川台ルート,,,3,,,,139.6702587807742,35.754309889305816,東京都
羽村橋,羽村市,羽村西コース,,,3,,,,139.3115732367024,35.75429115553538,東京都
王子本町交番,北区,王子・駒込ルート,,,3,,,,139.73267633388537,35.754284955313345,東京都
王子駅,東武バスセントラル（株）,王30,,,1,,,,139.73742314988314,35.7542842396326,東京都
王子駅,国際興業（株）,"赤50,王22/22-2,王23/23-2,王54/54-2",,,"1,1,1,1",,,,139.73742314988314,35.7542842396326,東京都
千住四丁目,東京都,"草43,北47",,,"2,2",,,,139.8012031789302,35.75427742145129,東京都
千住四丁目,東武バスセントラル（株）,"北11,北12",,,"1,1",,,,139.8012031789302,35.75427742145129,東京都
王子本町一丁目,国際興業（株）,"赤50,王23/23-2",,,"1,1",,,,139.73268855551734,35.75427384571426,東京都
王子アパート,北区,王子・駒込ルート,,,3,,,,139.72978268653904,35.75426905688416,東京都
狭山三丁目,西武バス（株）,"立35,東大和35,立35-1",,,"1,1,1",,,,139.43958858414925,35.754256130396776,東京都
原工業所前,立川バス（株）,"福12,福13,福14,福15",,,"1,1,1,1",,,,139.32879965973444,35.75423139895629,東京都
浄水場西,東村山市,東村山駅西口〜富士見町四丁目〜久米川駅南口路線,,,3,,,,139.45416343542811,35.75422378398934,東京都
双葉町三丁目,羽村市,羽村東コース,,,3,,,,139.33331430308132,35.754188761724954,東京都
早宮一丁目,練馬区,氷川台ルート,,,3,,,,139.6594761529145,35.754180190486785,東京都
氷川町,国際興業（株）,"赤51,赤57,赤97",,,"1,1,1",,,,139.70497198263868,35.75418152605829,東京都
堀切中央病院,京成タウンバス（株）,"新小51,綾01",,,"1,1",,,,139.827407532374,35.754175091794636,東京都
開進第一小学校,練馬区,氷川台ルート,,,3,,,,139.65812377169163,35.75416127177451,東京都
光が丘南入口,西武バス（株）,"練高01,練高02,練42,練40,練高03,吉60,石11",,,"1,1,1,1,1,1,1",,,,139.61996784226244,35.754105325570976,東京都
小泉橋,練馬区,大泉ルート,,,3,,,,139.57905684693077,35.75407256730624,東京都
玉の内,西東京バス（株）,玉の内経由,,,1,,,,139.24722756701613,35.75405913808859,東京都
玉の内,日の出町,ぐるり〜ん　ひのでちゃん,,,3,,,,139.24722756701613,35.75405913808859,東京都
貝塚,立川バス（株）,"昭22・26,昭22-2",,,"1,1",,,,139.36243802711425,35.75396289978475,東京都
東綾瀬小学校,京成タウンバス（株）,"有01,綾01",,,"1,1",,,,139.8321727136714,35.753946095473616,東京都
亀有新道,京成バス（株）,新小53,,,1,,,,139.85077797737716,35.75394491692497,東京都
亀有新道,京成タウンバス（株）,"新小52乙,小54",,,"1,1",,,,139.85077797737716,35.75394491692497,東京都
水口,西東京バス（株）,"玉の内経由,萱窪経由",,,"1,1",,,,139.23805934551947,35.75388791999103,東京都
水口,日の出町,ぐるり〜ん　ひのでちゃん,,,3,,,,139.23805934551947,35.75388791999103,東京都
区境,国際興業（株）,王22/22-2,,,1,,,,139.7220269589811,35.75389475415831,東京都
南綾瀬地区センター,京成タウンバス（株）,"有01,綾01",,,"1,1",,,,139.83016232514535,35.75386049186794,東京都
仲町,国際興業（株）,"赤51,赤57,赤97",,,"1,1,1",,,,139.69685936029066,35.75382053870986,東京都
王子駅前,東京都,"深夜02,深夜11,王40出入,王41,王45,王49,王55,王78",,,"2,2,2,2,2,2,2,2",,,,139.7373120668726,35.75381734336323,東京都
堀切七丁目,京成タウンバス（株）,"有01,綾01",,,"1,1",,,,139.82903269651126,35.753815742018325,東京都
清流西,羽村市,羽村西コース,,,3,,,,139.3046763414301,35.753791287905564,東京都
北区役所,国際興業（株）,王22/22-2,,,1,,,,139.73450342190637,35.75379310776224,東京都
中久保地域運動場前,西武バス（株）,"立37,東大和37,立37-1",,,"1,1,1",,,,139.3844439372974,35.753784045064386,東京都
栄町,国際興業（株）,"赤51,赤57,赤97",,,"1,1,1",,,,139.70321076197007,35.753792363552705,東京都
金沢小学校,国際興業（株）,王22/22-2,,,1,,,,139.71504032129863,35.7537657103398,東京都
高松四丁目,西武バス（株）,"練高01,練高02",,,"1,1",,,,139.63011480233476,35.753753958796324,東京都
高松四丁目,国際興業（株）,"光01,光02",,,"1,1",,,,139.63011480233476,35.753753958796324,東京都
西団地入口,西武バス（株）,"深夜,花01,清03,清03-1,武14,西団地→花小金井駅→武蔵小金井駅,武21,東久留米駅（西団地）滝山営業所,清瀬駅南口（下里団地）滝山営業所,清瀬駅南口（東京病院）滝山営業所",,,"1,1,1,1,1,1,1,1,1,1",,,,139.50053599911595,35.75374073815202,東京都
光が丘南通り,西武バス（株）,"練高01,練高02",,,"1,1",,,,139.62735891581852,35.75372805990835,東京都
光が丘南通り,国際興業（株）,"光01,光02",,,"1,1",,,,139.62735891581852,35.75372805990835,東京都
光が丘第二中学校,西武バス（株）,"練高01,練高02,練高03",,,"1,1,1",,,,139.62549906719875,35.753714404155,東京都
春日町六丁目,練馬区,氷川台ルート,,,3,,,,139.63403449034757,35.75362407024052,東京都
上千葉小学校,京成タウンバス（株）,有57,,,1,,,,139.83955817890737,35.75360958091035,東京都
高砂八丁目東,京成タウンバス（株）,小54,,,1,,,,139.86954292546767,35.75352921829673,東京都
